id,name,description,imageUrl,appUrl,tags,version,lastUpdated,status,category,ai_engineer
app-unique-150,Medi Buddy AI,"Provide patients with 24/7 support, medication reminders, and health information through a virtual assistant.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/virtual_patient_assistant.png,https://apps.hereandnowai.com/apps/medi-buddy-ai,"Virtual Health Assistant, Patient Engagement, Digital Health, Conversational AI",0.1.0,2025-07-01,Beta,Healthcare,Bilmia
app-unique-151,health-guard-ai,Identify and analyze risk factors for various diseases within a population to inform public health strategies.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/risk_factor_analysis.png,https://apps.hereandnowai.com/apps/health-guard-ai,"Population Health, Epidemiology, Risk Stratification, Public Health AI",0.1.0,2025-07-01,Beta,Healthcare,Adhithya
app-unique-152,Medical Claims RPA,"Automate the processing of medical claims to reduce errors, accelerate payments, and improve efficiency.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/medical_claims_rpa.png,https://apps.hereandnowai.com/apps/medical-claims-rpa,"Claims Processing, RPA, Healthcare Finance, Revenue Cycle Management",0.1.0,2025-07-01,Beta,Healthcare,sakthi
app-unique-153,Patient No Show Predictor,"Predict which patients are likely to miss their appointments, enabling clinics to implement proactive reminders and reduce no-shows.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/patient%20no-show%20prediction%20Thumbnail.png,https://apps.hereandnowai.com/apps/patient-no-show-predictor,"Patient No-Show, Predictive Analytics, Appointment Scheduling, Clinic Management",0.1.0,2025-07-01,Beta,Healthcare,Sakthi
app-unique-157,Chatbot for HR Queries,"Provide employees with instant answers to their HR-related questions about policies, benefits, and leave.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/chatbot_hr_queries.png,https://apps.hereandnowai.com/apps/hr-assistant-chatbot,"HR Chatbot, Employee Self-Service, HR Automation, Conversational AI",0.1.0,2025-07-01,Beta,Human Resources,Adhithya
app-unique-158,Employee Performance Monitoring,Track and analyze employee performance metrics with AI to provide objective insights and identify development opportunities.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Employee%20Performance%20Monitoring.png,https://apps.hereandnowai.com/apps/employee-performance-monitoring,"Performance Management, HR Analytics, Workforce Analytics, People Analytics",0.1.0,2025-07-01,Beta,Human Resources,Sakthi
app-unique-159,Talent Management AI Platform,"Optimize your talent management strategy, from succession planning to leadership development, with AI-driven insights.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/talent_management.png,https://apps.hereandnowai.com/apps/talent-management-ai-platform,"Talent Management, HR Tech, Succession Planning, Workforce Planning",0.1.0,2025-07-01,Beta,Human Resources,Arlin
app-unique-160,Skill Route,"Create personalized learning and development paths for employees based on their skills, career goals, and performance data.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/personalized_learning_path.png,https://apps.hereandnowai.com/apps/skill-route,"Personalized Learning, L&D, EdTech, Employee Development",0.1.0,2025-07-01,Beta,Human Resources,Bilmia
app-unique-161,Employee Sentiment Insight Engine,"Analyze employee survey responses to gauge morale, identify key concerns, and measure the impact of HR initiatives.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/sentiment_analysis_employee_surveys.png,https://apps.hereandnowai.com/apps/employee-sentiment-insight-engine,"Sentiment Analysis, Employee Engagement, Voice of the Employee, HR Surveys",0.1.0,2025-07-01,Beta,Human Resources,Arlin
app-unique-162,Employee Attrition Prediction System,Proactively identify employees who are at risk of leaving and implement targeted retention strategies to reduce turnover.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/predictive_analytics_attrition.png,https://apps.hereandnowai.com/apps/employee-attrition-prediction-system,"Predictive Attrition, HR Analytics, Employee Retention, Workforce Planning",0.1.0,2025-07-01,Beta,Human Resources,Adhithya
app-unique-165,High-Potential Employees,Identify high-potential employees within your organization using predictive analytics to nurture future leaders.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/high_potential_employees.png,https://apps.hereandnowai.com/apps/high-potential-employees,"High-Potential Employees, HiPo, Talent Identification, Succession Planning",0.1.0,2025-07-01,Beta,Human Resources,Arlin
app-unique-166,Compensation Planning,Optimize your compensation and benefits packages by analyzing market data and internal equity with AI-powered tools.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/Compensation%20Planning.png,https://apps.hereandnowai.com/apps/compensation-planning,"Compensation Planning, CompTech, HR Analytics, Total Rewards",0.1.0,2025-07-01,Beta,Human Resources,Sakthi
app-unique-167,Benefit Question Chatbots,"Deploy a dedicated chatbot to answer employee questions about their benefits plans, enrollment, and claims.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/benefits_qa_chatbot.png,https://apps.hereandnowai.com/apps/benefit-question-chatbots,"Benefits Chatbot, HR Support, Employee Benefits, HR Automation",0.1.0,2025-07-01,Beta,Human Resources,Adhithya
app-unique-169,Personalized Career Pathing Here and Now AI,Provide employees with personalized career path recommendations within the organization based on their skills and aspirations.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/personalized_career_recommendations.png,https://apps.hereandnowai.com/apps/personalized-career-pathing-here-and-now-ai,"Career Pathing, Employee Development, Talent Mobility, HR Tech",0.1.0,2025-07-01,Beta,Human Resources,Arlin
app-unique-170,Interview Scheduler AI,"Automate the complex process of scheduling interviews between candidates, recruiters, and hiring managers.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/interview_scheduling_automation.png,https://apps.hereandnowai.com/apps/interview-scheduler-ai,"Interview Scheduling, Recruitment Automation, Talent Acquisition, HR Tech",0.1.0,2025-07-01,Beta,Human Resources,Naveen
app-unique-171,HERE AND NOW Languages-Assistant,Provide instant information and support to prospective students of the HN Language Institute with a dedicated AI chatbot.,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/ai_chatbot_hn_language_institute.png,https://apps.hereandnowai.com/apps/here-and-now-languages-assistant,"Language Institute, Education Chatbot, Student Recruitment, Conversational AI",0.1.0,2025-07-01,Beta,Customer Service,Adhithya
app-unique-172,Comfotec Customer Service Chatbot,"Empower your AEC clients with our specialized AI Chatbot for BIM companies. This intelligent assistant provides instant, 24/7 support for technical queries, software workflows, and licensing questions. By understanding industry-specific terminology, it resolves issues faster, navigates users to relevant knowledge base articles, and frees up your expert support team for high-priority cases, boosting overall customer satisfaction.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/customer_bot_bim_company.png,https://apps.hereandnowai.com/apps/comfotech/,"BIM Support, AI Chatbot, AEC Tech, Customer Service, Technical Support, Construction Tech, Helpdesk Automation, Conversational AI",0.1.0,2025-07-01,Beta,Customer Service,"Rashini, Adhithya"
app-unique-174,Her Path,"HerPathway is a comprehensive mobile app empowering underprivileged women and female students through education, skill development, financial literacy, and career opportunities. ",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/her_path.png,https://apps.hereandnowai.com/apps/her_path,"Women Empowerment, Student Welfare, NGO Portal, Education, Skill Development, Financial Literacy, Career Development, Community Support, Underprivileged Women, Mentorship, Social Impact, Gender Equality",0.1.0,2025-07-01,Beta,Social Service,Rashini
app-unique-176,ITR,"Streamline your tax season with the ITR Assistant by HERE AND NOW AI. This powerful, secure tool automates the tedious process of collecting documents for your Income Tax Return (ITR). It connects to your Gmail, automatically finds password-protected financial statements (Bank, Credit Card, Demat & more), decrypts them, and organizes everything into neat folders in your Google Drive. Stop wasting hours on manual downloads and focus on what matters. Built for tax professionals and individuals who value speed and security. Your data never leaves your Google account, ensuring 100% privacy.",https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/itr-assistant.png,https://itr.hereandnowai.com,"ITR Document Collector, Automate Tax Documents, Simplify ITR Filing, Tax Consultant Tool, Financial Statement Organizer",0.1.0,2025-07-01,Live,Finance,RR
app-unique-179,HERE AND NOW AI Command Center,,https://raw.githubusercontent.com/hereandnowai/images/refs/heads/main/app-images/image_creation_mcp_server.png,https://apps.hereandnowai.com/apps/here-and-now-ai-command-center/,,0.1.0,2025-07-01,Live,Technology,RR
